key,q0,q1,q2,q3,sx,sy,sz,aspect
44533_1998_YN9,0.6936409039674141,-0.668548956401884,-0.18608664564266528,-0.1930708407571728,0.06955704907576105,-0.07364758740436846,0.9948556929491774,87.8894276533076
446699_2015_OK26,0.04836287720378925,-0.040198302148152044,0.6379417651690424,0.767512496879356,0.06532894056228536,0.06652004688120935,0.9956441195969225,79.46542695605055
44860_1999_UC15,0.008950219010264524,-0.008820462925353947,0.7018695708736176,0.7121946352614114,-0.0028466863079597317,0.0762074540309228,0.9970879200588024,89.16330234930804
44942_1999_VM55,-0.09507344316913587,0.09312473581073602,0.6935231388717646,0.7080356487025218,0.050828523987661384,0.1473674094543322,0.9877749276935283,88.81349843383698
45014_1999_WP,0.03138330904125443,-0.04722184675557411,0.8315067301256002,0.5526135565279289,-0.3559989513586281,0.038062537400244734,0.9337108706008581,112.78453143408194
45076_1999_XQ38,-0.143221785548692,0.13809545140296942,0.6802301712568041,0.7054814530219725,0.22422805756247305,0.3754498477602575,0.8993103969256444,87.91207385903836
45136_1999_XO94,-0.07374125189123798,0.06379922636690258,0.6511689664214405,0.7526425869256473,0.03075402185037565,0.25859439224675596,0.9654963130113743,81.7312039824556
45243_1999_XB242,-0.031070284361064487,0.03626800460753216,0.7585615672617353,0.649848919322738,-0.06075723903855851,-0.00828948758073092,0.9981181504712058,98.82761044248754
453479_2009_SN235,0.3755577864488764,-0.2992452412972283,0.5466184172110037,0.686015262632196,-0.0012430833933839702,0.14830912954086073,0.9889402696010053,77.0958226941952
4541_Mizuno,-0.0863264138493155,0.12048986982572914,0.8039166143155413,0.5759757102246003,-0.25575251173361946,0.16150418737436809,0.9531563618853363,108.759681238134
454_Mathesis,0.7780697990968206,-0.6183188764594849,0.0689697418436546,0.08678899387210957,0.1776662923154857,-0.0735192018144431,0.9813407234693948,76.94714061077528
456302_2006_SU138,0.09009618504792964,-0.09035939661310026,0.7023487531824532,0.7003028529047837,-0.033105227240027874,0.11586858382833093,0.9927127052732845,90.16714252858942
45722_2000_GA56,0.18282608151722646,-0.20773599130338152,0.7213646837743107,0.6348648476939376,-0.06052694973172712,0.0063306293125208885,0.9981464879909565,97.29872281449093
45801_2000_PF28,-0.12120521834356913,0.08702099289187715,0.5766863120065376,0.8032244638870869,0.007275048490400282,0.053128609007595196,0.998561177181639,71.35397792779688
45920_2000_YP104,0.08515892787403931,-0.094048613075776,0.735281323099856,0.6657808883426981,0.016205076800276663,0.06562686064358969,0.9977126393145294,95.67971945818746
46025_2001_DQ18,0.1060702030794554,-0.0734622208423207,0.5646027845093243,0.8152153763588582,-0.010480812051776867,0.06097026183438303,0.998084555411305,69.41148570633102
46101_2001_FK8,-0.04128189847855076,0.0504690290883399,0.7723924541180857,0.6317899799635381,-0.025372957527089207,-0.05060444666705127,0.9983964157607188,101.43607180101363
4615_Zinner,-0.0413017798858897,0.04319979562239558,0.7215149044287588,0.6898146006889099,-0.28645092255975846,0.15074536064166622,0.9461615640099091,92.57344334283694
4629_Walford,-0.18562175097944553,0.17105584709518606,0.6557210980819246,0.7115576605364516,0.09309179060455675,0.2904116269880678,0.9523628538704041,85.32293956604973
46425_2002_JP44,-0.04769957776219861,0.056052638505848365,0.7595059727203423,0.6463230843780589,-0.09513927145633111,0.006541684859513758,0.9954424771858782,99.20587708032284
465443_2008_RS134,0.0723854659071417,-0.07584938873002967,0.7194455641083125,0.6865896116600941,-0.04022060186541676,0.030375275708564742,0.9987290152044308,92.67726569215951
4667_Robbiesh,-0.47403782940668354,0.3281925341370135,0.46508745741343316,0.671767410481361,0.3454754232847729,-0.082899054546795,0.9347590484512329,69.39234943599685
467_Laura,-0.13722812240959495,0.18330274642395566,0.7792527390727676,0.5833812768858471,-0.2576429525327973,0.28004864905281335,0.9247663830253977,106.3598683796151
468606_2007_VW267,-0.15492751683292275,0.12984775243658048,0.6290856487337425,0.7505919479133781,0.11594456339347745,0.2403536485022917,0.9637359502846891,79.934050266601
46950_1998_SA118,-0.10830692315102196,0.12714242192701627,0.7505492591762596,0.6393592296151354,-0.10274405269751552,0.17909948144317642,0.9784513454342404,99.14762546634965
470410_2007_UT127,-0.03869771668001237,0.038751578805183894,0.7065364569268721,0.7055544180976272,-0.06077271887459601,0.06899867141778113,0.9957639579655264,90.07969270555846
47104_1999_CD18,-0.21192502298956106,0.18047650710771249,0.6227326839920782,0.731245526004157,0.1442775043841097,0.3179867052571845,0.9370530705399636,80.83579401816228
47244_1999_VA53,-0.07324960172013553,0.061138959645041964,0.6378646846208583,0.7642153934427757,0.181529440816527,0.3841009765624158,0.9052698503322848,79.7012154426652
47406_1999_XV126,0.004544963146608252,-0.0036048158770706487,0.6214043539926745,0.7834685554962849,0.20338585967546244,0.04406998875134985,0.9781063480908039,76.83905029994321
47480_2000_AE12,-0.03314491916958262,0.029023217717474466,0.6581402147322818,0.7516052986233612,0.1023712732727308,-0.01249141015948163,0.994667827508635,82.41376679872843
47557_2000_AP137,0.028174776676865333,-0.019583746256001535,0.5704121966465846,0.8206415689925826,0.1744586614262244,0.05433021250383713,0.9831644844392305,69.60484394768358
476012_2007_RA107,-0.0820748306077911,0.07917903334572064,0.6897669662795631,0.7149936608730372,0.060991139823576845,0.018962504551197266,0.997958167602313,87.94238568536345
47689_2000_CN91,0.2639441980299829,-0.2460131015144186,0.6358922993649674,0.6822404252299187,0.002100310735712707,-0.03664227990730705,0.999326239032083,85.97239587018252
47797_2000_EQ40,-0.10029602714784384,0.07873541252511543,0.6124484998824905,0.780159135525917,0.01629271391054271,0.03523694075034997,0.9992461686091099,76.26597012984482
47894_2000_GS21,-0.10151119310012346,0.0772210650071546,0.6004990515842074,0.7893879108784336,0.1565257527507884,0.21625588506448493,0.9637079852843262,74.52156936097572
48038_2001_DC69,-0.12363573123332841,0.12584872408871425,0.7021621353105967,0.6898149319518287,0.02418694016356754,0.10014968628363423,0.9946783561849599,91.0164306647389
48140_2001_FT148,0.6549039211381151,-0.7158813742495727,0.1786325828475218,0.16341698940345223,0.08543116665785094,-0.015450332580346476,0.9962242734377813,95.09408583013374
4827_Dares,0.04960941343549885,-0.04142801189741025,0.6396367437453778,0.7659552610822801,0.02205632840655526,0.0212316697713007,0.9995312574281731,79.72941293005573
48449_1991_EK4,0.07740769484051747,-0.051497066486935174,0.5514961542605649,0.8289801522102473,0.26193966011548553,0.08814983243360508,0.9610500619117149,67.26931302601227
4854_Edscott,0.06675433886814926,-0.07335708420617759,0.7359614648204902,0.6697188355857424,-0.32532913354187815,-0.005365776671729383,0.9455856192379407,95.3961305975116
48613_1995_FM11,-0.009804460468292284,0.010391205271962396,0.7272692258303131,0.6862035911944057,0.09009406531365521,-0.0012683082378369126,0.9959324529251331,93.32829304982252
48766_1997_JY13,-0.04505660785936756,0.062289151377442474,0.8078489872436135,0.5843543253184262,-0.24082209796239856,0.11228047625455956,0.9640528054961711,108.24010866047877
48898_1998_MO5,-0.022929318442926554,0.017199000038749437,0.5997983695145397,0.7996376408606025,0.09945921886896406,0.1730549339436363,0.9798774686764355,73.74622779246027
4908_Ward,0.5791972679036093,-0.8048897892540037,0.10483977588614929,0.07544251718879949,-0.4068360787169304,-0.21025460925870343,0.8889754801678738,108.52255227738951
49283_1998_UG29,0.7096722751398803,-0.6305392733773895,0.2087587199336034,0.23495804620864394,0.09753514554160125,-0.01485820863296819,0.9951211629848891,83.24176988636383
49393_1998_XC28,0.15893458087677093,-0.14651591186365143,0.661772835281151,0.7178646119263955,-0.043068379409644864,-0.03992345485526378,0.9982741269047528,85.34362737127493
49494_1999_CJ1,0.6151211258692354,-0.7337188089946106,-0.22115123295019218,-0.18540453608664545,-0.10305587051242732,-0.015316494397367375,0.9945576366165518,100.04969734293772
49580_1999_CL126,-0.042382188381104746,0.044930471642042426,0.7260455481691402,0.6848670417021283,0.09104593925307386,0.004618276646221033,0.9958359847215528,93.34348857860657
49669_1999_RZ30,-0.14285595221167582,0.12755252507761486,0.6536951091342741,0.7321237836308484,0.019219794814307467,-0.08933229294336355,0.9958164192886043,83.52174546817892
49781_1999_XT7,0.09556975105537802,-0.09382717708874608,0.694259745537221,0.7071536532107878,-0.01395809351877167,-0.043179799603693,0.9989698076175807,88.94571345349502
49876_1999_XG131,0.5759739315092174,-0.7409368103305698,0.2726581660063842,0.2119532916210825,-0.3003033410806484,-0.13602677789464748,0.9440946027975163,104.27993599418977
4997_Ksana,-0.048873396735058444,0.05186338679980416,0.7259237412291434,0.6840733163346713,0.04143939705303053,0.01318585227610744,0.999054007384803,93.40021835842923
50120_2000_AC120,0.09886809400110845,-0.11830910916733818,0.7581610428847817,0.6335770574511669,-0.0475215563308069,-0.03134421878526866,0.9983783058703946,100.23060462238207
50253_2000_BP24,0.00361848494710583,-0.003968072067128673,0.738895412134318,0.6737987317423608,0.10220546286186558,-0.01720975381153364,0.9946144316944825,95.27662488964631
50361_2000_CE76,0.08894177831577979,-0.08312533061613853,0.6777354896594753,0.7251580141845057,0.05730746493880312,0.04366357522593059,0.9974012967009704,86.12789382434417
5048_Moriarty,-0.09442092908046902,0.0935173621785456,0.6974574030554013,0.7041962525077533,0.03657234452632516,0.17188916616826988,0.9844371885345579,89.44907266360777
50602_2000_EM50,-0.16268523199498702,0.13861512519230423,0.6335653398704615,0.7435820885910888,0.1193358940582871,0.22410408148493097,0.9672312572756862,80.86497679383208
50717_Jimfox,0.11881904355600621,-0.1212099023808295,0.7037527135518044,0.6898712290143267,-0.06742852845043945,0.012050234606728535,0.9976513345838471,91.14137559047609
50788_2000_FB21,-0.23239181055692407,0.15597161712108362,0.5350075570966512,0.7971410257214104,0.2572076621187802,0.04994320209889286,0.9650647103233547,67.73570414061264
50870_2000_GQ8,-0.06286853641640035,0.06165949387893211,0.6974883675134079,0.7111649816511882,0.03920382025914912,0.1036582318499779,0.9938400431894585,88.88746561009455
50995_2000_GH95,-0.13532261358136666,0.09313626291854868,0.5592478898473473,0.8125609050922672,0.42333720635697686,0.07548548486228507,0.9028219931354,69.07565760723774
51112_2000_HQ27,-0.060972138866858226,0.06042717982397108,0.7013270756048535,0.707651953465873,-0.07439427055452785,0.00782576075308542,0.9971981999468787,89.48560430529238
51215_2000_JL22,0.6454340008905086,-0.7344720687432776,0.15750549232481828,0.13841152631900847,-0.23811437556995135,-0.14013957859902293,0.9610735885753081,97.38375359149019
5129_Groom,-0.07547603093682372,0.08887716926338601,0.7570343234536764,0.6428866545906716,0.08824456476490436,-0.014641620530959965,0.9959912247292542,99.3230161913793
5146_Moiwa,-0.34004328465794653,0.3043581257006534,0.5934291983818276,0.6630071510827932,0.10283606937125317,-0.09065273529412587,0.9905588445014076,83.66071278041635
5165_Videnom,0.5998936685705025,-0.7739933204224877,-0.16016277745084775,-0.12413626009199147,-0.4279574052836139,-0.17039591930235837,0.8875909474234293,104.44411350670731
51846_2001_OT88,0.04634523484275624,-0.04210209283538001,0.6710915813083805,0.7387256747150921,-0.079670051825973,0.011738288705964828,0.9967521735217347,84.50683507107695
5199_Dortmund,-0.03182137610812683,0.03425068298057321,0.7318092582670764,0.6799040375321659,-0.21423448093212002,0.2395313515112788,0.9469574007435211,94.21135235370157
52113_3100_P_L,-0.13500527222377057,0.11247724620427033,0.6301334770884865,0.7563426780305759,0.05796263003457913,0.01280963413131761,0.9982365685512109,79.5975420124089
5229_Irurita,0.09206680605128166,-0.08114679297010606,0.6562173027521255,0.7445251861306694,-0.043938429581666966,-0.0048707001474596195,0.9990223674602938,82.78528097838455
5244_Amphilochos,0.010513382042385628,-0.014474779887631269,0.8089715243425655,0.5875755460773547,-0.08636806154333201,0.0401053871457866,0.9954557327511524,108.01638111038437
52657_1998_AK7,0.1373147311700178,-0.11856188079889811,0.6426865343479778,0.7443398172830197,-0.12419379456239654,-0.014066223625726584,0.9921582750474363,81.61672786796883
52793_1998_QN51,-0.1150650933706938,0.13870252348552803,0.7570378974365527,0.6280248849457986,-0.11465071911909458,0.20254152624325694,0.972539018627287,100.64303223404156
52995_1998_UJ32,-0.04346199189118456,0.03389573621461973,0.61404488750851,0.78734427695385,0.25611870017954486,0.3981347032650112,0.8808473020191534,75.9008921228726
53171_1999_CP21,-0.09066233775809648,0.11362141866849483,0.7733540457360353,0.6170851105606922,-0.013462284822814696,0.044397145705408314,0.9989232504755119,102.82492055319103
53294_1999_GS16,-0.05552986200295577,0.05793124882830237,0.7195827533073041,0.6897543519092908,-0.14221533680463483,0.06473445146031834,0.9877166844655789,92.42495054335645
53374_1999_JC84,-0.03884555429742637,0.04496908933861223,0.7554139997854841,0.6525476939224278,-0.07408412790611751,-0.035815130560258285,0.9966086586094572,98.3572613625072
53494_2000_AP68,-0.12201992293438141,0.1503372620274714,0.7617467589082304,0.6182650898651624,-0.016596993411666483,0.05153972812428567,0.998533022105212,101.87158214389292
5360_Rozhdestvenskij,0.07613647838183212,-0.08375992203885187,0.7352234612694772,0.6683067964031099,-0.0793028455857143,0.04135031070688208,0.9959925755177358,95.45929282747696
5385_Kamenka,-0.1910769260039428,0.16945379294771093,0.6415017825711452,0.7233605486633629,0.15333783278899177,0.21271324324069946,0.9650080751919117,83.13549777209384
539_Pamina,0.18850787122852516,-0.136944039822136,0.571566689044414,0.786779913582502,0.020457560613459824,-0.03758502146610079,0.9990840076665923,71.99405345191455
5411_Liia,-0.037443152740970334,0.04228782287611836,0.7474964432597507,0.6618601194083512,-0.2700130703951871,0.17082662556516412,0.9475817673498067,96.95434333300807
54316_2000_JV75,0.3743798574223861,-0.34209995680985833,0.5813823321926179,0.6362404621849819,0.047194298293685155,-0.06594339267904124,0.9967066605428823,84.84074171812594
